PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
35177194,Predictors of Left Main Coronary Artery Disease in the ISCHEMIA Trial,"Senior R, Reynolds HR, Min JK, Berman DS, Picard MH, Chaitman BR, Shaw LJ, Page CB, Govindan SC, Lopez-Sendon J, Peteiro J, Wander GS, Drozdz J, Marin-Neto J, Selvanayagam JB, Newman JD, Thuaire C, Christopher J, Jang JJ, Kwong RY, Bangalore S, Stone GW, O'Brien SM, Boden WE, Maron DJ, Hochman JS; ISCHEMIA Research Group.",J Am Coll Cardiol. 2022 Feb 22;79(7):651-661. doi: 10.1016/j.jacc.2021.11.052.,Senior R,J Am Coll Cardiol,2022,2/18/22,PMC8875308,NIHMS1767313,10.1016/j.jacc.2021.11.052
10308309,Telephone biotelemetry,Suthasinekul S.,J Clin Eng. 1978 Apr-Jun;3(2):137-44. doi: 10.1097/00004669-197804000-00006.,Suthasinekul S,J Clin Eng,1978,3/13/78,,,10.1097/00004669-197804000-00006
26200780,Dissolved Oxygen Sensor in Animal-Borne Instruments: An Innovation for Monitoring the Health of Oceans and Investigating the Functioning of Marine Ecosystems,"Bailleul F, Vacquie-Garcia J, Guinet C.",PLoS One. 2015 Jul 22;10(7):e0132681. doi: 10.1371/journal.pone.0132681. eCollection 2015.,Bailleul F,PLoS One,2015,7/23/15,PMC4511644,,10.1371/journal.pone.0132681
26031065,[Carbon sources metabolic characteristics of airborne microbial communities in constructed wetlands],"Song ZW, Wang L, Xu AL, Wu DD, Xia Y.",Huan Jing Ke Xue. 2015 Feb;36(2):415-20.,Song ZW,Huan Jing Ke Xue,2015,6/3/15,,,
27547298,Calibrating animal-borne proximity loggers,"Rutz C, Morrissey MB, Burns ZT, Burt J, Otis B, St Clair JJ, James R.",Methods Ecol Evol. 2015 Jun;6(6):656-667. doi: 10.1111/2041-210X.12370. Epub 2015 May 6.,Rutz C,Methods Ecol Evol,2015,8/23/16,PMC4974916,,10.1111/2041-210X.12370
25709835,AcceleRater: a web application for supervised learning of behavioral modes from acceleration measurements,"Resheff YS, Rotics S, Harel R, Spiegel O, Nathan R.",Mov Ecol. 2014 Dec 25;2(1):27. doi: 10.1186/s40462-014-0027-0. eCollection 2014.,Resheff YS,Mov Ecol,2014,2/25/15,PMC4337760,,10.1186/s40462-014-0027-0
25473008,Senescence rates and late adulthood reproductive success are strongly influenced by personality in a long-lived seabird,"Patrick SC, Weimerskirch H.",Proc Biol Sci. 2015 Jan 22;282(1799):20141649. doi: 10.1098/rspb.2014.1649.,Patrick SC,Proc Biol Sci,2015,12/5/14,PMC4286031,,10.1098/rspb.2014.1649
25297856,Surfacers change their dive tactics depending on the aim of the dive: evidence from simultaneous measurements of breaths and energy expenditure,"Okuyama J, Tabata R, Nakajima K, Arai N, Kobayashi M, Kagawa S.",Proc Biol Sci. 2014 Nov 22;281(1795):20140040. doi: 10.1098/rspb.2014.0040.,Okuyama J,Proc Biol Sci,2014,10/10/14,PMC4213604,,10.1098/rspb.2014.0040
22032194,Animal orientation strategies for movement in flows,"Chapman JW, Klaassen RH, Drake VA, Fossette S, Hays GC, Metcalfe JD, Reynolds AM, Reynolds DR, Alerstam T.",Curr Biol. 2011 Oct 25;21(20):R861-70. doi: 10.1016/j.cub.2011.08.014.,Chapman JW,Curr Biol,2011,10/29/11,,,10.1016/j.cub.2011.08.014
20566494,Global positioning system and associated technologies in animal behaviour and ecological research,"Tomkiewicz SM, Fuller MR, Kie JG, Bates KK.",Philos Trans R Soc Lond B Biol Sci. 2010 Jul 27;365(1550):2163-76. doi: 10.1098/rstb.2010.0090.,Tomkiewicz SM,Philos Trans R Soc Lond B Biol Sci,2010,6/23/10,PMC2894966,,10.1098/rstb.2010.0090
19963858,BioLogger: a wireless physiological sensing and logging system with applications in poultry science,"Hu S, Tan J.",Annu Int Conf IEEE Eng Med Biol Soc. 2009;2009:4828-31. doi: 10.1109/IEMBS.2009.5332674.,Hu S,Annu Int Conf IEEE Eng Med Biol Soc,2009,12/8/09,,,10.1109/IEMBS.2009.5332674
19324624,New frontiers in biologging science,"Rutz C, Hays GC.",Biol Lett. 2009 Jun 23;5(3):289-92. doi: 10.1098/rsbl.2009.0089. Epub 2009 Mar 11.,Rutz C,Biol Lett,2009,3/28/09,PMC2679933,,10.1098/rsbl.2009.0089
18437995,"[Isolation, characterization and fermentation condition of coenzyme Q10 producing strain with solanesol as precursor]","Liu H, Fang J, Jin L, Zhong W, Ye Z.",Wei Sheng Wu Xue Bao. 2008 Feb;48(2):157-63.,Liu H,Wei Sheng Wu Xue Bao,2008,4/29/08,,,
21676774,Physiological ecology in the 21st century: advancements in biologging science,Block BA.,Integr Comp Biol. 2005 Apr;45(2):305-20. doi: 10.1093/icb/45.2.305.,Block BA,Integr Comp Biol,2005,6/17/11,,,10.1093/icb/45.2.305
14660337,Physiological and community responses of established grassland bacterial populations to water stress,"Griffiths RI, Whiteley AS, O'Donnell AG, Bailey MJ.",Appl Environ Microbiol. 2003 Dec;69(12):6961-8. doi: 10.1128/AEM.69.12.6961-6968.2003.,Griffiths RI,Appl Environ Microbiol,2003,12/9/03,PMC309888,,10.1128/AEM.69.12.6961-6968.2003
36704255,Seasonal habitat preference and foraging behaviour of post-moult Weddell seals in the western Ross Sea,"Goetz KT, Dinniman MS, Hückstädt LA, Robinson PW, Shero MR, Burns JM, Hofmann EE, Stammerjohn SE, Hazen EL, Ainley DG, Costa DP.",R Soc Open Sci. 2023 Jan 25;10(1):220500. doi: 10.1098/rsos.220500. eCollection 2023 Jan.,Goetz KT,R Soc Open Sci,2023,1/27/23,PMC9874274,,10.1098/rsos.220500
36523532,A new biologging approach reveals unique flightless molt strategies of Atlantic puffins,"Darby JH, Harris MP, Wanless S, Quinn JL, Bråthen VS, Fayet AL, Clairbaux M, Hart T, Guilford T, Freeman R, Jessopp MJ.",Ecol Evol. 2022 Dec 13;12(12):e9579. doi: 10.1002/ece3.9579. eCollection 2022 Dec.,Darby JH,Ecol Evol,2022,12/16/22,PMC9745502,,10.1002/ece3.9579
36457000,"Activity patterns throughout the annual cycle in a long-distance migratory songbird, the red-backed shrike Lanius collurio","Macías-Torres P, Alerstam T, Andersson A, Bäckman J, Thorup K, Tøttrup AP, Sjöberg S.",Mov Ecol. 2022 Dec 1;10(1):55. doi: 10.1186/s40462-022-00355-0.,Macías-Torres P,Mov Ecol,2022,12/2/22,PMC9716747,,10.1186/s40462-022-00355-0
36280879,Increasingly detailed insights in animal behaviours using continuous on-board processing of accelerometer data,"Yu H, Klaassen CAJ, Deng J, Leen T, Li G, Klaassen M.",Mov Ecol. 2022 Oct 24;10(1):42. doi: 10.1186/s40462-022-00341-6.,Yu H,Mov Ecol,2022,10/25/22,PMC9594961,,10.1186/s40462-022-00341-6
36195402,Body temperature patterns during pregnancy and parturition in moose,"Græsli AR, Thiel A, Fuchs B, Stenbacka F, Neumann W, Malmsten J, Singh NJ, Ericsson G, Arnemo JM, Evans AL.",J Therm Biol. 2022 Oct;109:103334. doi: 10.1016/j.jtherbio.2022.103334. Epub 2022 Sep 17.,Græsli AR,J Therm Biol,2022,10/4/22,,,10.1016/j.jtherbio.2022.103334
36147936,A general swimming response in exhausted obligate swimming fish,"Iosilevskii G, Kong JD, Meyer CG, Watanabe YY, Papastamatiou YP, Royer MA, Nakamura I, Sato K, Doyle TK, Harman L, Houghton JDR, Barnett A, Semmens JM, Maoiléidigh NÓ, Drumm A, O'Neill R, Coffey DM, Payne NL.",R Soc Open Sci. 2022 Sep 21;9(9):211869. doi: 10.1098/rsos.211869. eCollection 2022 Sep.,Iosilevskii G,R Soc Open Sci,2022,9/23/22,PMC9490326,,10.1098/rsos.211869
35958091,Multivariate analysis of biologging data reveals the environmental determinants of diving behaviour in a marine reptile,"Hounslow JL, Fossette S, Byrnes EE, Whiting SD, Lambourne RN, Armstrong NJ, Tucker AD, Richardson AR, Gleiss AC.",R Soc Open Sci. 2022 Aug 10;9(8):211860. doi: 10.1098/rsos.211860. eCollection 2022 Aug.,Hounslow JL,R Soc Open Sci,2022,8/12/22,PMC9364005,,10.1098/rsos.211860
35925903,Biologging of emperor penguins-Attachment techniques and associated deployment performance,"Houstin A, Zitterbart DP, Winterl A, Richter S, Planas-Bielsa V, Chevallier D, Ancel A, Fournier J, Fabry B, Le Bohec C.",PLoS One. 2022 Aug 4;17(8):e0265849. doi: 10.1371/journal.pone.0265849. eCollection 2022.,Houstin A,PLoS One,2022,8/4/22,PMC9352057,,10.1371/journal.pone.0265849
35911199,Acoustic signalling and behaviour of Antarctic minke whales (Balaenoptera bonaerensis),"Casey CB, Weindorf S, Levy E, Linsky JMJ, Cade DE, Goldbogen JA, Nowacek DP, Friedlaender AS.",R Soc Open Sci. 2022 Jul 27;9(7):211557. doi: 10.1098/rsos.211557. eCollection 2022 Jul.,Casey CB,R Soc Open Sci,2022,8/1/22,PMC9326272,,10.1098/rsos.211557
35858061,Telomere length correlates with physiological and behavioural responses of a long-lived seabird to an ecologically relevant challenge,"Benowitz-Fredericks ZM, Lacey LM, Whelan S, Will AP, Hatch SA, Kitaysky AS.",Proc Biol Sci. 2022 Jul 13;289(1978):20220139. doi: 10.1098/rspb.2022.0139. Epub 2022 Jul 13.,Benowitz-Fredericks ZM,Proc Biol Sci,2022,7/20/22,PMC9277278,,10.1098/rspb.2022.0139
35593255,Accelerating animal energetics: high dive costs in a small seabird disrupt the dynamic body acceleration-energy expenditure relationship,"Ste-Marie E, Grémillet D, Fort J, Patterson A, Brisson-Curadeau É, Clairbaux M, Perret S, Speakman JR, Elliott KH.",J Exp Biol. 2022 Jun 15;225(12):jeb243252. doi: 10.1242/jeb.243252. Epub 2022 Jun 17.,Ste-Marie E,J Exp Biol,2022,5/20/22,,,10.1242/jeb.243252
35316952,Environmental drivers of population-level variation in the migratory and diving ontogeny of an Arctic top predator,"Grecian WJ, Stenson GB, Biuw M, Boehme L, Folkow LP, Goulet PJ, Jonsen ID, Malde A, Nordøy ES, Rosing-Asvid A, Smout S.",R Soc Open Sci. 2022 Mar 2;9(3):211042. doi: 10.1098/rsos.211042. eCollection 2022 Mar.,Grecian WJ,R Soc Open Sci,2022,3/23/22,PMC8889203,,10.1098/rsos.211042
35258589,Life in the slow lane: field metabolic rate and prey consumption rate of the Greenland shark (Somniosus microcephalus) modelled using archival biologgers,"Ste-Marie E, Watanabe YY, Semmens JM, Marcoux M, Hussey NE.",J Exp Biol. 2022 Apr 1;225(7):jeb242994. doi: 10.1242/jeb.242994. Epub 2022 Apr 6.,Ste-Marie E,J Exp Biol,2022,3/8/22,,,10.1242/jeb.242994
35250617,A Non-Invasive Heart Rate Measurement Method Is Improved by Placing the Electrodes on the Ventral Side Rather Than the Dorsal in Loggerhead Turtles,"Kinoshita C, Saito A, Kawai M, Sato K, Sakamoto KQ.",Front Physiol. 2022 Feb 16;13:811947. doi: 10.3389/fphys.2022.811947. eCollection 2022.,Kinoshita C,Front Physiol,2022,3/7/22,PMC8889138,,10.3389/fphys.2022.811947
35240048,A stable foraging polymorphism buffers Galápagos sea lions against environmental change,"Schwarz JFL, DeRango EJ, Zenth F, Kalberer S, Hoffman JI, Mews S, Piedrahita P, Trillmich F, Páez-Rosas D, Thiboult A, Krüger O.",Curr Biol. 2022 Apr 11;32(7):1623-1628.e3. doi: 10.1016/j.cub.2022.02.007. Epub 2022 Mar 2.,Schwarz JFL,Curr Biol,2022,3/3/22,,,10.1016/j.cub.2022.02.007
35157127,Seasonal patterns in behavior and glucocorticoid secretion of a specialist Holarctic tree squirrel (Sciurus aberti),"Zhang VY, Buck CL.",J Comp Physiol B. 2022 Jul;192(3-4):541-559. doi: 10.1007/s00360-022-01429-6. Epub 2022 Feb 14.,Zhang VY,J Comp Physiol B,2022,2/14/22,,,10.1007/s00360-022-01429-6
35127007,"Quantifying song behavior in a free-living, light-weight, mobile bird using accelerometers","Eisenring E, Eens M, Pradervand JN, Jacot A, Baert J, Ulenaers E, Lathouwers M, Evens R.",Ecol Evol. 2022 Jan 23;12(1):e8446. doi: 10.1002/ece3.8446. eCollection 2022 Jan.,Eisenring E,Ecol Evol,2022,2/7/22,PMC8803288,,10.1002/ece3.8446
35119074,Cardiovascular contributions and energetic costs of thermoregulation in ectothermic vertebrates,"Parlin AF, Schaeffer PJ.",J Exp Biol. 2022 Feb 15;225(Suppl1):jeb243095. doi: 10.1242/jeb.243095. Epub 2022 Feb 4.,Parlin AF,J Exp Biol,2022,2/4/22,,,10.1242/jeb.243095
34742806,"Ecological trap for seabirds due to the contamination caused by the Fundão dam collapse, Brazil","Nunes GT, Efe MA, Barreto CT, Gaiotto JV, Silva AB, Vilela F, Roy A, Bertrand S, Costa PG, Bianchini A, Bugoni L.",Sci Total Environ. 2022 Feb 10;807(Pt 2):151486. doi: 10.1016/j.scitotenv.2021.151486. Epub 2021 Nov 4.,Nunes GT,Sci Total Environ,2022,11/7/21,,,10.1016/j.scitotenv.2021.151486
34726278,Risk perception and tolerance shape variation in agricultural use for a transboundary elephant population,"Hahn NR, Wall J, Denninger-Snyder K, Goss M, Sairowua W, Mbise N, Estes AB, Ndambuki S, Mjingo EE, Douglas-Hamiliton I, Wittemyer G.",J Anim Ecol. 2022 Jan;91(1):112-123. doi: 10.1111/1365-2656.13605. Epub 2021 Nov 2.,Hahn NR,J Anim Ecol,2022,11/2/21,,,10.1111/1365-2656.13605
34696826,Echolocating toothed whales use ultra-fast echo-kinetic responses to track evasive prey,"Vance H, Madsen PT, Aguilar de Soto N, Wisniewska DM, Ladegaard M, Hooker S, Johnson M.",Elife. 2021 Oct 26;10:e68825. doi: 10.7554/eLife.68825.,Vance H,Elife,2021,10/26/21,PMC8547948,,10.7554/eLife.68825
34573653,Analysis of Racing Greyhound Path Following Dynamics Using a Tracking System,"Eager D, Hossain I, Ishac K, Robins S.",Animals (Basel). 2021 Sep 14;11(9):2687. doi: 10.3390/ani11092687.,Eager D,Animals (Basel),2021,9/28/21,PMC8468305,,10.3390/ani11092687
34424983,Accounting for body mass effects in the estimation of field metabolic rates from body acceleration,"Byrnes EE, Lear KO, Brewster LR, Whitney NM, Smukall MJ, Armstrong NJ, Gleiss AC.",J Exp Biol. 2021 Apr 1;224(7):jeb233544. doi: 10.1242/jeb.233544. Epub 2021 Apr 15.,Byrnes EE,J Exp Biol,2021,8/23/21,,,10.1242/jeb.233544
34188936,Inside out: heart rate monitoring to advance the welfare and conservation of maned wolves (Chrysocyon brachyurus),"Moraes RN, Laske TG, Leimgruber P, Stabach JA, Marinari PE, Horning MM, Laske NR, Rodriguez JV, Eye GN, Kordell JE, Gonzalez M, Eyring T, Lemons C, Helmick KE, Delaski KM, Ware LH, Jones JC, Songsasen N.",Conserv Physiol. 2021 Jun 24;9(1):coab044. doi: 10.1093/conphys/coab044. eCollection 2021.,Moraes RN,Conserv Physiol,2021,6/30/21,PMC8224209,,10.1093/conphys/coab044
34176328,Animal tag technology keeps coming of age: an engineering perspective,"Holton MD, Wilson RP, Teilmann J, Siebert U.",Philos Trans R Soc Lond B Biol Sci. 2021 Aug 16;376(1831):20200229. doi: 10.1098/rstb.2020.0229. Epub 2021 Jun 28.,Holton MD,Philos Trans R Soc Lond B Biol Sci,2021,6/28/21,PMC8237169,,10.1098/rstb.2020.0229
34176322,Determinants of heart rate in Svalbard reindeer reveal mechanisms of seasonal energy management,"Trondrud LM, Pigeon G, Albon S, Arnold W, Evans AL, Irvine RJ, Król E, Ropstad E, Stien A, Veiberg V, Speakman JR, Loe LE.",Philos Trans R Soc Lond B Biol Sci. 2021 Aug 16;376(1831):20200215. doi: 10.1098/rstb.2020.0215. Epub 2021 Jun 28.,Trondrud LM,Philos Trans R Soc Lond B Biol Sci,2021,6/28/21,PMC8237166,,10.1098/rstb.2020.0215
34176321,Towards non-invasive heart rate monitoring in free-ranging cetaceans: a unipolar suction cup tag measured the heart rate of trained Risso's dolphins,"Aoki K, Watanabe Y, Inamori D, Funasaka N, Sakamoto KQ.",Philos Trans R Soc Lond B Biol Sci. 2021 Aug 16;376(1831):20200225. doi: 10.1098/rstb.2020.0225. Epub 2021 Jun 28.,Aoki K,Philos Trans R Soc Lond B Biol Sci,2021,6/28/21,PMC8243410,,10.1098/rstb.2020.0225
34121464,Diving physiology of marine mammals and birds: the development of biologging techniques,"Williams CL, Ponganis PJ.",Philos Trans R Soc Lond B Biol Sci. 2021 Aug 2;376(1830):20200211. doi: 10.1098/rstb.2020.0211. Epub 2021 Jun 14.,Williams CL,Philos Trans R Soc Lond B Biol Sci,2021,6/14/21,PMC8200650,,10.1098/rstb.2020.0211
34030744,Using tri-axial accelerometer loggers to identify spawning behaviours of large pelagic fish,"Clarke TM, Whitmarsh SK, Hounslow JL, Gleiss AC, Payne NL, Huveneers C.",Mov Ecol. 2021 May 24;9(1):26. doi: 10.1186/s40462-021-00248-8.,Clarke TM,Mov Ecol,2021,5/25/21,PMC8145823,,10.1186/s40462-021-00248-8
33844859,Sea temperature effects on depth use and habitat selection in a marine fish community,"Freitas C, Villegas-Ríos D, Moland E, Olsen EM.",J Anim Ecol. 2021 Jul;90(7):1787-1800. doi: 10.1111/1365-2656.13497. Epub 2021 May 14.,Freitas C,J Anim Ecol,2021,4/12/21,,,10.1111/1365-2656.13497
33789903,Deep-sea predator niche segregation revealed by combined cetacean biologging and eDNA analysis of cephalopod prey,"Visser F, Merten VJ, Bayer T, Oudejans MG, de Jonge DSW, Puebla O, Reusch TBH, Fuss J, Hoving HJT.",Sci Adv. 2021 Mar 31;7(14):eabf5908. doi: 10.1126/sciadv.abf5908. Print 2021 Mar.,Visser F,Sci Adv,2021,4/1/21,PMC8011969,,10.1126/sciadv.abf5908
33408867,Physiological and behavioural responses of moose to hunting with dogs,"Græsli AR, Le Grand L, Thiel A, Fuchs B, Devineau O, Stenbacka F, Neumann W, Ericsson G, Singh NJ, Laske TG, Beumer LT, Arnemo JM, Evans AL.",Conserv Physiol. 2020 Dec 30;8(1):coaa122. doi: 10.1093/conphys/coaa122. eCollection 2020.,Græsli AR,Conserv Physiol,2020,1/7/21,PMC7772614,,10.1093/conphys/coaa122
33402218,Drivers of realized satellite tracking duration in marine turtles,"Hart KM, Guzy JC, Smith BJ.",Mov Ecol. 2021 Jan 5;9(1):1. doi: 10.1186/s40462-020-00237-3.,Hart KM,Mov Ecol,2021,1/6/21,PMC7786511,,10.1186/s40462-020-00237-3
33304586,Artificial light at night does not alter heart rate or locomotor behaviour in Caribbean spiny lobster (Panulirus argus): insights into light pollution and physiological disturbance using biologgers,"Steell SC, Cooke SJ, Eliason EJ.",Conserv Physiol. 2020 Dec 7;8(1):coaa097. doi: 10.1093/conphys/coaa097. eCollection 2020.,Steell SC,Conserv Physiol,2020,12/11/20,PMC7720088,,10.1093/conphys/coaa097
33301175,Biologging reveals individual variation in behavioural predictability in the wild,"Hertel AG, Royauté R, Zedrosser A, Mueller T.",J Anim Ecol. 2021 Mar;90(3):723-737. doi: 10.1111/1365-2656.13406. Epub 2020 Dec 21.,Hertel AG,J Anim Ecol,2021,12/10/20,,,10.1111/1365-2656.13406
33290675,Personality-specific carry-over effects on breeding,"Harris SM, Descamps S, Sneddon LU, Cairo M, Bertrand P, Patrick SC.",Proc Biol Sci. 2020 Dec 9;287(1940):20202381. doi: 10.1098/rspb.2020.2381. Epub 2020 Dec 9.,Harris SM,Proc Biol Sci,2020,12/8/20,PMC7739942,,10.1098/rspb.2020.2381
33219277,Bowhead whales use two foraging strategies in response to fine-scale differences in zooplankton vertical distribution,"Fortune SME, Ferguson SH, Trites AW, Hudson JM, Baumgartner MF.",Sci Rep. 2020 Nov 20;10(1):20249. doi: 10.1038/s41598-020-76071-9.,Fortune SME,Sci Rep,2020,11/21/20,PMC7680138,,10.1038/s41598-020-76071-9
33071216,Accelerometry predicts muscle ultrastructure and flight capabilities in a wild bird,"Lalla KM, Whelan S, Brown K, Patterson A, Jimenez AG, Hatch SA, Elliott KH.",J Exp Biol. 2020 Nov 20;223(Pt 22):jeb234104. doi: 10.1242/jeb.234104.,Lalla KM,J Exp Biol,2020,10/19/20,,,10.1242/jeb.234104
33058201,The use of machine learning to detect foraging behaviour in whale sharks: a new tool in conservation,"Whitehead DA, Magaña FG, Ketchum JT, Hoyos EM, Armas RG, Pancaldi F, Olivier D.",J Fish Biol. 2021 Mar;98(3):865-869. doi: 10.1111/jfb.14589. Epub 2020 Oct 27.,Whitehead DA,J Fish Biol,2021,10/15/20,,,10.1111/jfb.14589
33023382,Breeders are less active foragers than non-breeders in wild Damaraland mole-rats,"Francioli Y, Thorley J, Finn K, Clutton-Brock T, Zöttl M.",Biol Lett. 2020 Oct;16(10):20200475. doi: 10.1098/rsbl.2020.0475. Epub 2020 Oct 7.,Francioli Y,Biol Lett,2020,10/7/20,PMC7655476,,10.1098/rsbl.2020.0475
32968529,Depth-dependent dive kinematics suggest cost-efficient foraging strategies by tiger sharks,"Andrzejaczek S, Gleiss AC, Lear KO, Pattiaratchi C, Chapple TK, Meekan MG.",R Soc Open Sci. 2020 Aug 19;7(8):200789. doi: 10.1098/rsos.200789. eCollection 2020 Aug.,Andrzejaczek S,R Soc Open Sci,2020,9/24/20,PMC7481696,,10.1098/rsos.200789
32751525,Moving in the Dark-Evidence for an Influence of Artificial Light at Night on the Movement Behaviour of European Hedgehogs (Erinaceus europaeus),"Berger A, Lozano B, Barthel LMF, Schubert N.",Animals (Basel). 2020 Jul 30;10(8):1306. doi: 10.3390/ani10081306.,Berger A,Animals (Basel),2020,8/6/20,PMC7459628,,10.3390/ani10081306
32733261,"Increased Diurnal Activity Is Indicative of Energy Deficit in a Nocturnal Mammal, the Aardvark","Weyer NM, Fuller A, Haw AJ, Meyer LCR, Mitchell D, Picker M, Rey B, Hetem RS.",Front Physiol. 2020 Jul 7;11:637. doi: 10.3389/fphys.2020.00637. eCollection 2020.,Weyer NM,Front Physiol,2020,8/1/20,PMC7358442,,10.3389/fphys.2020.00637
32655991,"Multi-predator assemblages, dive type, bathymetry and sex influence foraging success and efficiency in African penguins","Sutton G, Pichegru L, Botha JA, Kouzani AZ, Adams S, Bost CA, Arnould JPY.",PeerJ. 2020 Jun 30;8:e9380. doi: 10.7717/peerj.9380. eCollection 2020.,Sutton G,PeerJ,2020,7/14/20,PMC7333648,,10.7717/peerj.9380
32655501,"Water Treatment Effect, Microbial Community Structure, and Metabolic Characteristics in a Field-Scale Aquaculture Wastewater Treatment System","Li Z, Yu E, Zhang K, Gong W, Xia Y, Tian J, Wang G, Xie J.",Front Microbiol. 2020 Jun 5;11:930. doi: 10.3389/fmicb.2020.00930. eCollection 2020.,Li Z,Front Microbiol,2020,7/14/20,PMC7325950,,10.3389/fmicb.2020.00930
32430464,Flash and grab: deep-diving southern elephant seals trigger anti-predator flashes in bioluminescent prey,"Goulet P, Guinet C, Campagna C, Campagna J, Tyack PL, Johnson M.",J Exp Biol. 2020 May 19;223(Pt 10):jeb222810. doi: 10.1242/jeb.222810.,Goulet P,J Exp Biol,2020,5/21/20,PMC7322542,,10.1242/jeb.222810
32366692,"Whale sharks increase swimming effort while filter feeding, but appear to maintain high foraging efficiencies","Cade DE, Levenson JJ, Cooper R, de la Parra R, Webb DH, Dove ADM.",J Exp Biol. 2020 Jun 11;223(Pt 11):jeb224402. doi: 10.1242/jeb.224402.,Cade DE,J Exp Biol,2020,5/6/20,,,10.1242/jeb.224402
